"File","Line","Status","MatchedClass","MatchedId","Snippet"
"src\pages\wadhwani_home_page_android_cdp.py","2","NO_MATCH","","","Wadhwani Home Page Object for Android CDP"
"src\pages\wadhwani_home_page_android_cdp.py","4","NO_MATCH","","","This module contains the Android CDP-compatible page object for the Wadhwani Biz AI home page,"
"src\pages\wadhwani_home_page_android_cdp.py","5","NO_MATCH","","","providing methods to interact with home screen elements and functionality on Android Chrome via CDP."
"src\pages\wadhwani_home_page_android_cdp.py","13","NO_MATCH","","","from playwright.sync_api import Page, TimeoutError as PlaywrightTimeoutError"
"src\pages\wadhwani_home_page_android_cdp.py","15","NO_MATCH","","","# Add project root to Python path"
"src\pages\wadhwani_home_page_android_cdp.py","16","NO_MATCH","","","project_root = os.path.dirname(os.path.dirname(os.path.dirname(os.path.abspath(__file__))))"
"src\pages\wadhwani_home_page_android_cdp.py","17","NO_MATCH","","","sys.path.insert(0, project_root)"
"src\pages\wadhwani_home_page_android_cdp.py","19","NO_MATCH","","","from src.core.android_cdp_base_test import AndroidCDPBaseTest"
"src\pages\wadhwani_home_page_android_cdp.py","20","NO_MATCH","","","from src.utils.adb_utils import ADBUtils"
"src\pages\wadhwani_home_page_android_cdp.py","23","NO_MATCH","","","class WadhwaniHomePageAndroidCDP:"
"src\pages\wadhwani_home_page_android_cdp.py","24","NO_MATCH","","","""""""Page Object for Wadhwani Biz AI Home Page (Android CDP)."""""""
"src\pages\wadhwani_home_page_android_cdp.py","26","NO_MATCH","","","# âœ… Your confirmed XPath"
"src\pages\wadhwani_home_page_android_cdp.py","27","NO_MATCH","","","TEXTBOX_XPATH = '//*[@id=""app__layout__inner_content""]/div[2]/div[3]/div/div[2]/textarea'"
"src\pages\wadhwani_home_page_android_cdp.py","28","MATCH","button","","SUBMIT_BUTTON_XPATH = ""//*[@id='app__layout__inner_content']/div[2]/div[3]/div/div[2]/div/button"""
"src\pages\wadhwani_home_page_android_cdp.py","29","MATCH","button","","DISLIKE_BUTTON_XPATH = ""//*[@id='app__layout__inner_content']/div/div/div[2]/div/button[2]"""
"src\pages\wadhwani_home_page_android_cdp.py","30","NO_MATCH","","","MIC_ICON_XPATH = ""//*[@id='app__layout__inner_content']/div[2]/div[3]/div/div[2]/div/div/div/img"""
"src\pages\wadhwani_home_page_android_cdp.py","31","NO_MATCH","","","followup_textbox_xpath = ""//*[@id='app__layout__inner_content']/div/div/div[4]/div/div[2]/textarea"""
"src\pages\wadhwani_home_page_android_cdp.py","32","MATCH","button","","followup_submit_xpath = ""//*[@id='app__layout__inner_content']/div/div/div[4]/div/div[2]/div/button"""
"src\pages\wadhwani_home_page_android_cdp.py","35","NO_MATCH","","","URL = ""https://dev.wadhwanibiz.ai/en/home"""
"src\pages\wadhwani_home_page_android_cdp.py","38","NO_MATCH","","","self.page = page"
"src\pages\wadhwani_home_page_android_cdp.py","39","NO_MATCH","","","self.logger = logger"
"src\pages\wadhwani_home_page_android_cdp.py","42","NO_MATCH","","","""""""Navigate to the Wadhwani Home Page."""""""
"src\pages\wadhwani_home_page_android_cdp.py","43","NO_MATCH","","","logger.info(f""ðŸŒ Navigating to Home Page: {self.URL}"")"
"src\pages\wadhwani_home_page_android_cdp.py","44","NO_MATCH","","","self.page.goto(self.URL, timeout=60000)"
"src\pages\wadhwani_home_page_android_cdp.py","45","NO_MATCH","","","time.sleep(5)  # Allow extra time for UI rendering"
"src\pages\wadhwani_home_page_android_cdp.py","46","NO_MATCH","","","logger.info(f""âœ… Current page: {self.page.url}"")"
"src\pages\wadhwani_home_page_android_cdp.py","49","NO_MATCH","","","screenshot_path = f""reports/screenshots/{name_prefix}_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","50","NO_MATCH","","","os.makedirs(os.path.dirname(screenshot_path), exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","51","NO_MATCH","","","self.page.screenshot(path=screenshot_path)"
"src\pages\wadhwani_home_page_android_cdp.py","52","NO_MATCH","","","allure.attach.file("
"src\pages\wadhwani_home_page_android_cdp.py","55","NO_MATCH","","","attachment_type=allure.attachment_type.PNG"
"src\pages\wadhwani_home_page_android_cdp.py","57","NO_MATCH","","","logger.info(f""ðŸ“¸ Screenshot captured: {screenshot_path}"")"
"src\pages\wadhwani_home_page_android_cdp.py","60","NO_MATCH","","","""""""Check if entrepreneurship textbox is visible."""""""
"src\pages\wadhwani_home_page_android_cdp.py","62","NO_MATCH","","","logger.info(""ðŸ” Checking visibility of the entrepreneurship textbox..."")"
"src\pages\wadhwani_home_page_android_cdp.py","63","NO_MATCH","","","textbox = self.page.locator(self.TEXTBOX_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","64","NO_MATCH","","","textbox.wait_for(state=""visible"", timeout=20000)"
"src\pages\wadhwani_home_page_android_cdp.py","66","NO_MATCH","","","if textbox.is_visible():"
"src\pages\wadhwani_home_page_android_cdp.py","67","NO_MATCH","","","logger.info(""âœ… Textbox is visible on the home page."")"
"src\pages\wadhwani_home_page_android_cdp.py","70","NO_MATCH","","","logger.warning(""âŒ Textbox is NOT visible on the home page."")"
"src\pages\wadhwani_home_page_android_cdp.py","74","NO_MATCH","","","logger.error(f""âŒ Exception during textbox visibility check: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","75","NO_MATCH","","","logger.info(f""ðŸ§­ Current URL: {self.page.url}"")"
"src\pages\wadhwani_home_page_android_cdp.py","81","NO_MATCH","","","Enter a question into the entrepreneurship textbox and capture a screenshot."
"src\pages\wadhwani_home_page_android_cdp.py","84","NO_MATCH","","","logger.info(f""ðŸ“ Entering question: {question_text}"")"
"src\pages\wadhwani_home_page_android_cdp.py","85","NO_MATCH","","","textbox = self.page.locator(self.TEXTBOX_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","86","NO_MATCH","","","textbox.wait_for(state=""visible"", timeout=20000)"
"src\pages\wadhwani_home_page_android_cdp.py","87","NO_MATCH","","","textbox.fill(question_text)"
"src\pages\wadhwani_home_page_android_cdp.py","89","NO_MATCH","","","# Screenshot after entering text"
"src\pages\wadhwani_home_page_android_cdp.py","90","NO_MATCH","","","screenshot_path = f""reports/screenshots/enter_question_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","91","NO_MATCH","","","os.makedirs(os.path.dirname(screenshot_path), exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","92","NO_MATCH","","","self.page.screenshot(path=screenshot_path)"
"src\pages\wadhwani_home_page_android_cdp.py","93","NO_MATCH","","","allure.attach.file("
"src\pages\wadhwani_home_page_android_cdp.py","96","NO_MATCH","","","attachment_type=allure.attachment_type.PNG"
"src\pages\wadhwani_home_page_android_cdp.py","99","NO_MATCH","","","logger.info(f""âœ… Successfully entered question. Screenshot saved at: {screenshot_path}"")"
"src\pages\wadhwani_home_page_android_cdp.py","103","NO_MATCH","","","logger.error(f""âŒ Failed to enter question: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","104","NO_MATCH","","","logger.info(f""ðŸ§­ Current URL: {self.page.url}"")"
"src\pages\wadhwani_home_page_android_cdp.py","109","MATCH","button","","Click the submit (Ask) button and capture a screenshot."
"src\pages\wadhwani_home_page_android_cdp.py","112","MATCH","button","","logger.info(""ðŸš€ Clicking on the Submit/Ask button..."")"
"src\pages\wadhwani_home_page_android_cdp.py","113","MATCH","button","","submit_button = self.page.locator(self.SUBMIT_BUTTON_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","114","MATCH","button","","submit_button.wait_for(state=""visible"", timeout=20000)"
"src\pages\wadhwani_home_page_android_cdp.py","115","MATCH","button","","submit_button.click()"
"src\pages\wadhwani_home_page_android_cdp.py","117","NO_MATCH","","","# Screenshot after clicking submit"
"src\pages\wadhwani_home_page_android_cdp.py","118","NO_MATCH","","","time.sleep(2)  # give UI a moment to update"
"src\pages\wadhwani_home_page_android_cdp.py","119","NO_MATCH","","","screenshot_path = f""reports/screenshots/after_submit_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","120","NO_MATCH","","","os.makedirs(os.path.dirname(screenshot_path), exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","121","NO_MATCH","","","self.page.screenshot(path=screenshot_path)"
"src\pages\wadhwani_home_page_android_cdp.py","122","NO_MATCH","","","allure.attach.file("
"src\pages\wadhwani_home_page_android_cdp.py","125","NO_MATCH","","","attachment_type=allure.attachment_type.PNG"
"src\pages\wadhwani_home_page_android_cdp.py","128","NO_MATCH","","","logger.info(f""âœ… Successfully clicked submit. Screenshot saved at: {screenshot_path}"")"
"src\pages\wadhwani_home_page_android_cdp.py","132","MATCH","button","","logger.error(f""âŒ Failed to click submit button: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","133","NO_MATCH","","","logger.info(f""ðŸ§­ Current URL: {self.page.url}"")"
"src\pages\wadhwani_home_page_android_cdp.py","138","NO_MATCH","","","Clicks the mic icon to start recording."
"src\pages\wadhwani_home_page_android_cdp.py","140","NO_MATCH","","","MIC_ICON_XPATH = ""//*[@id='app__layout__inner_content']//img[contains(@src,'mic') or contains(@alt,'mic')]"""
"src\pages\wadhwani_home_page_android_cdp.py","142","NO_MATCH","","","self.page.wait_for_selector(MIC_ICON_XPATH, timeout=10000)"
"src\pages\wadhwani_home_page_android_cdp.py","143","NO_MATCH","","","mic_icon = self.page.locator(MIC_ICON_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","144","NO_MATCH","","","mic_icon.click()"
"src\pages\wadhwani_home_page_android_cdp.py","145","NO_MATCH","","","logger.info(""ðŸŽ™ï¸ Mic clicked â€” recording started successfully"")"
"src\pages\wadhwani_home_page_android_cdp.py","148","NO_MATCH","","","logger.error(f""âŒ Failed to click mic icon: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","149","NO_MATCH","","","self.page.screenshot(path=""reports/screenshots/mic_click_fail.png"")"
"src\pages\wadhwani_home_page_android_cdp.py","154","NO_MATCH","","","Verify that the entrepreneurship textarea contains the expected placeholder text."
"src\pages\wadhwani_home_page_android_cdp.py","156","NO_MATCH","","","TEXTBOX_XPATH = '//*[@id=""app__layout__inner_content""]/div[2]/div[3]/div/div[2]/textarea'"
"src\pages\wadhwani_home_page_android_cdp.py","160","NO_MATCH","","","textbox = self.page.locator(TEXTBOX_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","161","NO_MATCH","","","self.page.wait_for_selector(TEXTBOX_XPATH, timeout=10000)"
"src\pages\wadhwani_home_page_android_cdp.py","163","NO_MATCH","","","# Get the placeholder attribute or inner text"
"src\pages\wadhwani_home_page_android_cdp.py","164","NO_MATCH","","","actual_placeholder = textbox.get_attribute(""placeholder"")"
"src\pages\wadhwani_home_page_android_cdp.py","167","NO_MATCH","","","# Fallback: sometimes textareas use textContent instead of placeholder"
"src\pages\wadhwani_home_page_android_cdp.py","168","NO_MATCH","","","actual_placeholder = textbox.text_content()"
"src\pages\wadhwani_home_page_android_cdp.py","170","NO_MATCH","","","self.logger.info(f""ðŸ§© Placeholder found: '{actual_placeholder}'"")"
"src\pages\wadhwani_home_page_android_cdp.py","171","NO_MATCH","","","self.page.screenshot(path=""reports/screenshots/textbox_placeholder_check.png"")"
"src\pages\wadhwani_home_page_android_cdp.py","173","NO_MATCH","","","if expected_text.lower() in actual_placeholder.lower():"
"src\pages\wadhwani_home_page_android_cdp.py","174","NO_MATCH","","","self.logger.info(""âœ… Correct placeholder text is displayed."")"
"src\pages\wadhwani_home_page_android_cdp.py","177","NO_MATCH","","","self.logger.error(f""âŒ Expected '{expected_text}', but found '{actual_placeholder}'."")"
"src\pages\wadhwani_home_page_android_cdp.py","181","NO_MATCH","","","self.logger.error(f""âš ï¸ Error verifying placeholder text: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","182","NO_MATCH","","","self.page.screenshot(path=""reports/screenshots/textbox_placeholder_error.png"")"
"src\pages\wadhwani_home_page_android_cdp.py","185","NO_MATCH","","","#def branch_new_chat_flow(self):"
"src\pages\wadhwani_home_page_android_cdp.py","187","NO_MATCH","","","Verify that after submitting an unrelated (invalid) question,"
"src\pages\wadhwani_home_page_android_cdp.py","189","NO_MATCH","","","reopens the previous question and its response (no new question entered)."
"src\pages\wadhwani_home_page_android_cdp.py","192","MATCH","button","","BRANCH_NEW_CHAT_XPATH = ""//*[@id='app__layout__inner_content']//button[contains(., 'Branch New Chat')]"""
"src\pages\wadhwani_home_page_android_cdp.py","193","NO_MATCH","","","CHAT_RESPONSE_XPATH = ""//*[@id='app__layout__inner_content']//div[contains(@class,'chat-response')]"""
"src\pages\wadhwani_home_page_android_cdp.py","194","NO_MATCH","","","QUESTION_TEXT_XPATH = ""//*[@id='app__layout__inner_content']//div[contains(@class,'chat-question')]"""
"src\pages\wadhwani_home_page_android_cdp.py","196","NO_MATCH","","","# Step 1: Enter an invalid question"
"src\pages\wadhwani_home_page_android_cdp.py","197","NO_MATCH","","","textbox = self.page.locator(self.TEXTBOX_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","198","NO_MATCH","","","textbox.wait_for(state=""visible"", timeout=10000)"
"src\pages\wadhwani_home_page_android_cdp.py","199","NO_MATCH","","","textbox.fill(""What is the weather on Mars?"")"
"src\pages\wadhwani_home_page_android_cdp.py","200","NO_MATCH","","","print(""âœ… Entered invalid/unrelated question"")"
"src\pages\wadhwani_home_page_android_cdp.py","202","NO_MATCH","","","# Step 2: Click Submit"
"src\pages\wadhwani_home_page_android_cdp.py","203","MATCH","button","","submit_button = self.page.locator(self.SUBMIT_BUTTON_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","204","MATCH","button","","submit_button.wait_for(state=""visible"", timeout=10000)"
"src\pages\wadhwani_home_page_android_cdp.py","205","MATCH","button","","submit_button.click()"
"src\pages\wadhwani_home_page_android_cdp.py","208","MATCH","button","","# Step 3: Wait for Branch New Chat button to appear"
"src\pages\wadhwani_home_page_android_cdp.py","209","MATCH","button","","branch_button = self.page.locator(BRANCH_NEW_CHAT_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","210","MATCH","button","","branch_button.wait_for(state=""visible"", timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","213","NO_MATCH","","","# Step 4: Click Branch New Chat"
"src\pages\wadhwani_home_page_android_cdp.py","214","MATCH","button","","branch_button.click()"
"src\pages\wadhwani_home_page_android_cdp.py","217","NO_MATCH","","","# Step 5: Verify that the same question and response are displayed"
"src\pages\wadhwani_home_page_android_cdp.py","218","NO_MATCH","","","self.page.wait_for_timeout(4000)"
"src\pages\wadhwani_home_page_android_cdp.py","219","NO_MATCH","","","question_visible = self.page.locator(QUESTION_TEXT_XPATH).is_visible()"
"src\pages\wadhwani_home_page_android_cdp.py","220","NO_MATCH","","","response_visible = self.page.locator(CHAT_RESPONSE_XPATH).is_visible()"
"src\pages\wadhwani_home_page_android_cdp.py","223","NO_MATCH","","","print(""âœ… Question and response from previous chat are visible after branching."")"
"src\pages\wadhwani_home_page_android_cdp.py","226","NO_MATCH","","","print(""âŒ Question or response not visible after branching."")"
"src\pages\wadhwani_home_page_android_cdp.py","235","MATCH","button","","Clicks on the Dislike button, selects a reason, and submits feedback."
"src\pages\wadhwani_home_page_android_cdp.py","238","MATCH","button","","logger.info(""ðŸ‘Ž Clicking on the Dislike button..."")"
"src\pages\wadhwani_home_page_android_cdp.py","239","MATCH","button","","dislike_button = self.page.locator(self.DISLIKE_BUTTON_XPATH)"
"src\pages\wadhwani_home_page_android_cdp.py","240","MATCH","button","","dislike_button.wait_for(state=""visible"", timeout=20000)"
"src\pages\wadhwani_home_page_android_cdp.py","241","MATCH","button","","dislike_button.click()"
"src\pages\wadhwani_home_page_android_cdp.py","242","MATCH","button","","logger.info(""âœ… Dislike button clicked."")"
"src\pages\wadhwani_home_page_android_cdp.py","243","NO_MATCH","","","time.sleep(2)"
"src\pages\wadhwani_home_page_android_cdp.py","245","NO_MATCH","","","# âœ… Try multiple locators for reason options"
"src\pages\wadhwani_home_page_android_cdp.py","246","NO_MATCH","","","reason_locators = ["
"src\pages\wadhwani_home_page_android_cdp.py","247","MATCH","button","","""//button[contains(text(),'Not') or contains(text(),'help') or contains(text(),'Relevant')]"","
"src\pages\wadhwani_home_page_android_cdp.py","248","MATCH","button","","""//div[contains(@class,'MuiDialogContent-root')]//button"","
"src\pages\wadhwani_home_page_android_cdp.py","249","MATCH","button","","""//div[@role='dialog']//button"","
"src\pages\wadhwani_home_page_android_cdp.py","250","MATCH","button","","""/html/body/div[3]/div/div[4]/button[1]""  # known working one"
"src\pages\wadhwani_home_page_android_cdp.py","254","NO_MATCH","","","for locator in reason_locators:"
"src\pages\wadhwani_home_page_android_cdp.py","256","NO_MATCH","","","logger.debug(f""ðŸ” Trying reason locator: {locator}"")"
"src\pages\wadhwani_home_page_android_cdp.py","257","NO_MATCH","","","reason = self.page.locator(locator)"
"src\pages\wadhwani_home_page_android_cdp.py","258","NO_MATCH","","","reason.wait_for(state=""visible"", timeout=5000)"
"src\pages\wadhwani_home_page_android_cdp.py","259","NO_MATCH","","","if reason.count() > 0:"
"src\pages\wadhwani_home_page_android_cdp.py","260","NO_MATCH","","","reason.first.click()"
"src\pages\wadhwani_home_page_android_cdp.py","261","NO_MATCH","","","logger.info(f""âœ… Clicked reason option using: {locator}"")"
"src\pages\wadhwani_home_page_android_cdp.py","265","NO_MATCH","","","logger.debug(f""âš ï¸ Locator failed: {locator} â€” {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","269","NO_MATCH","","","logger.error(""âŒ Could not find any reason option to select."")"
"src\pages\wadhwani_home_page_android_cdp.py","272","MATCH","button","","# âœ… Wait for Submit button to become enabled"
"src\pages\wadhwani_home_page_android_cdp.py","273","MATCH","button","","submit_button_xpath = ""xpath=/html/body/div[3]/div/button"""
"src\pages\wadhwani_home_page_android_cdp.py","274","MATCH","button","","logger.info(""ðŸ•’ Waiting for Submit button to become enabled..."")"
"src\pages\wadhwani_home_page_android_cdp.py","275","MATCH","button","","submit_button = self.page.locator(submit_button_xpath)"
"src\pages\wadhwani_home_page_android_cdp.py","276","MATCH","button","","submit_button.wait_for(state=""visible"", timeout=10000)"
"src\pages\wadhwani_home_page_android_cdp.py","278","MATCH","button","","# Wait until the button is actually enabled"
"src\pages\wadhwani_home_page_android_cdp.py","279","NO_MATCH","","","self.page.wait_for_function("
"src\pages\wadhwani_home_page_android_cdp.py","280","NO_MATCH","","","""el => !el.disabled"","
"src\pages\wadhwani_home_page_android_cdp.py","281","MATCH","button","","arg=submit_button.element_handle(),"
"src\pages\wadhwani_home_page_android_cdp.py","285","NO_MATCH","","","# âœ… Click Submit"
"src\pages\wadhwani_home_page_android_cdp.py","286","MATCH","button","","submit_button.click()"
"src\pages\wadhwani_home_page_android_cdp.py","287","NO_MATCH","","","logger.info(""âœ… Feedback submitted successfully!"")"
"src\pages\wadhwani_home_page_android_cdp.py","290","NO_MATCH","","","# âœ… Screenshot after submission"
"src\pages\wadhwani_home_page_android_cdp.py","291","NO_MATCH","","","screenshot_path = f""reports/screenshots/dislike_feedback_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","292","NO_MATCH","","","os.makedirs(os.path.dirname(screenshot_path), exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","293","NO_MATCH","","","self.page.screenshot(path=screenshot_path)"
"src\pages\wadhwani_home_page_android_cdp.py","294","NO_MATCH","","","allure.attach.file("
"src\pages\wadhwani_home_page_android_cdp.py","297","NO_MATCH","","","attachment_type=allure.attachment_type.PNG"
"src\pages\wadhwani_home_page_android_cdp.py","303","NO_MATCH","","","logger.error(f""âŒ Failed during dislike feedback flow: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","308","NO_MATCH","","","Captures screenshots of all mentors visible in the scrollable popup."
"src\pages\wadhwani_home_page_android_cdp.py","311","NO_MATCH","","","logger.info(""ðŸŒ Navigating to Chat Response Page..."")"
"src\pages\wadhwani_home_page_android_cdp.py","312","NO_MATCH","","","self.page.goto(""https://dev.wadhwanibiz.ai/en/chat/690c35f4c589f5df2f13d813"")"
"src\pages\wadhwani_home_page_android_cdp.py","313","NO_MATCH","","","self.page.wait_for_load_state(""networkidle"", timeout=25000)"
"src\pages\wadhwani_home_page_android_cdp.py","314","NO_MATCH","","","time.sleep(2)  # Additional wait for dynamic content"
"src\pages\wadhwani_home_page_android_cdp.py","315","NO_MATCH","","","logger.info(""âœ… Navigated to Chat Page."")"
"src\pages\wadhwani_home_page_android_cdp.py","317","NO_MATCH","","","# Take screenshot of initial page state"
"src\pages\wadhwani_home_page_android_cdp.py","318","NO_MATCH","","","initial_screenshot = f""reports/screenshots/mentor_flow_initial_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","319","NO_MATCH","","","os.makedirs(os.path.dirname(initial_screenshot), exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","320","NO_MATCH","","","self.page.screenshot(path=initial_screenshot)"
"src\pages\wadhwani_home_page_android_cdp.py","321","NO_MATCH","","","logger.info(f""ðŸ“¸ Initial page screenshot: {initial_screenshot}"")"
"src\pages\wadhwani_home_page_android_cdp.py","323","NO_MATCH","","","# --- Click on Mentor tab ---"
"src\pages\wadhwani_home_page_android_cdp.py","324","NO_MATCH","","","mentor_tab_xpath = ""//*[@id='app__layout__inner_content']/div/div/div[4]/div/div[1]/div/div/div[1]"""
"src\pages\wadhwani_home_page_android_cdp.py","325","NO_MATCH","","","logger.info(""ðŸŸ¢ Waiting for Mentor tab to be visible..."")"
"src\pages\wadhwani_home_page_android_cdp.py","328","NO_MATCH","","","mentor_tab = self.page.locator(f""xpath={mentor_tab_xpath}"")"
"src\pages\wadhwani_home_page_android_cdp.py","329","NO_MATCH","","","mentor_tab.wait_for(state=""visible"", timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","330","NO_MATCH","","","logger.info(""âœ… Mentor tab is visible"")"
"src\pages\wadhwani_home_page_android_cdp.py","332","NO_MATCH","","","logger.error(f""âŒ Mentor tab not found: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","333","NO_MATCH","","","# Take screenshot for debugging"
"src\pages\wadhwani_home_page_android_cdp.py","334","NO_MATCH","","","error_screenshot = f""reports/screenshots/mentor_tab_not_found_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","335","NO_MATCH","","","self.page.screenshot(path=error_screenshot)"
"src\pages\wadhwani_home_page_android_cdp.py","336","NO_MATCH","","","allure.attach.file(error_screenshot, name=""Mentor_Tab_Not_Found"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","339","NO_MATCH","","","self.page.evaluate(""(el) => el.scrollIntoView({block: 'center'})"", mentor_tab.element_handle())"
"src\pages\wadhwani_home_page_android_cdp.py","340","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","342","NO_MATCH","","","# Retry clicking in multiple safe ways"
"src\pages\wadhwani_home_page_android_cdp.py","346","NO_MATCH","","","mentor_tab.click(timeout=10000, force=True)"
"src\pages\wadhwani_home_page_android_cdp.py","347","NO_MATCH","","","logger.info(""âœ… Mentor tab clicked successfully."")"
"src\pages\wadhwani_home_page_android_cdp.py","349","NO_MATCH","","","time.sleep(2)  # Wait for popup to appear"
"src\pages\wadhwani_home_page_android_cdp.py","352","NO_MATCH","","","logger.warning(f""âš ï¸ Attempt {attempt+1}/3 to click Mentor tab failed: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","354","NO_MATCH","","","self.page.mouse.move(100, 100)"
"src\pages\wadhwani_home_page_android_cdp.py","355","NO_MATCH","","","time.sleep(1)"
"src\pages\wadhwani_home_page_android_cdp.py","358","NO_MATCH","","","logger.error(""âŒ Mentor tab could not be clicked after retries"")"
"src\pages\wadhwani_home_page_android_cdp.py","359","NO_MATCH","","","error_screenshot = f""reports/screenshots/mentor_tab_click_failed_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","360","NO_MATCH","","","self.page.screenshot(path=error_screenshot)"
"src\pages\wadhwani_home_page_android_cdp.py","361","NO_MATCH","","","allure.attach.file(error_screenshot, name=""Mentor_Tab_Click_Failed"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","364","NO_MATCH","","","# --- Wait for popup ---"
"src\pages\wadhwani_home_page_android_cdp.py","365","NO_MATCH","","","mentor_popup_xpath = ""/html/body/div[3]/div/div[4]"""
"src\pages\wadhwani_home_page_android_cdp.py","366","NO_MATCH","","","logger.info(""ðŸ•’ Waiting for Mentor pop-up to appear..."")"
"src\pages\wadhwani_home_page_android_cdp.py","368","NO_MATCH","","","self.page.wait_for_selector(f""xpath={mentor_popup_xpath}"", timeout=15000)"
"src\pages\wadhwani_home_page_android_cdp.py","369","NO_MATCH","","","logger.info(""âœ… Mentor pop-up appeared."")"
"src\pages\wadhwani_home_page_android_cdp.py","371","NO_MATCH","","","logger.error(f""âŒ Mentor pop-up did not appear: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","372","NO_MATCH","","","error_screenshot = f""reports/screenshots/mentor_popup_not_found_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","373","NO_MATCH","","","self.page.screenshot(path=error_screenshot, full_page=True)"
"src\pages\wadhwani_home_page_android_cdp.py","374","NO_MATCH","","","allure.attach.file(error_screenshot, name=""Mentor_Popup_Not_Found"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","377","NO_MATCH","","","# --- Capture mentors inside popup ---"
"src\pages\wadhwani_home_page_android_cdp.py","378","NO_MATCH","","","mentor_cards_xpath = ""/html/body/div[3]/div/div[4]/div/div"""
"src\pages\wadhwani_home_page_android_cdp.py","379","NO_MATCH","","","scroll_container_xpath = ""/html/body/div[3]/div/div[4]/div"""
"src\pages\wadhwani_home_page_android_cdp.py","382","NO_MATCH","","","scroll_container = self.page.locator(f""xpath={scroll_container_xpath}"")"
"src\pages\wadhwani_home_page_android_cdp.py","383","NO_MATCH","","","scroll_container.wait_for(state=""visible"", timeout=5000)"
"src\pages\wadhwani_home_page_android_cdp.py","384","NO_MATCH","","","logger.info(""âœ… Scroll container found"")"
"src\pages\wadhwani_home_page_android_cdp.py","386","NO_MATCH","","","logger.error(f""âŒ Scroll container not found: {e}"")"
"src\pages\wadhwani_home_page_android_cdp.py","387","NO_MATCH","","","error_screenshot = f""reports/screenshots/scroll_container_not_found_{int(time.time())}.png"""
"src\pages\wadhwani_home_page_android_cdp.py","388","NO_MATCH","","","self.page.screenshot(path=error_screenshot, full_page=True)"
"src\pages\wadhwani_home_page_android_cdp.py","389","NO_MATCH","","","allure.attach.file(error_screenshot, name=""Scroll_Container_Not_Found"", attachment_type=allure.attachment_type.PNG)"
"src\pages\wadhwani_home_page_android_cdp.py","392","NO_MATCH","","","mentors = self.page.locator(f""xpath={mentor_cards_xpath}"")"
"src\pages\wadhwani_home_page_android_cdp.py","394","NO_MATCH","","","os.makedirs(screenshot_dir, exist_ok=True)"
"src\pages\wadhwani_home_page_android_cdp.py","398","NO_MATCH","","","max_scroll_attempts = 20  # Prevent infinite loops"
"src\pages\wadhwani_home_page_android_cdp.py","401","NO_MATCH","","","logger.info(""ðŸ§‘â€ðŸ« Starting to capture mentors..."")"
"src\pages\wadhwani_home_page_android_cdp.py","405","NO_MATCH","","","count = mentors.count()"
"src\pages\wadhwani_home_page_android_cdp.py","406","NO_MATCH","","","logger.info(f""ðŸ” Found {count} mentor cards in current view (attempt {scroll_attempts})"")"
"src\pages\wadhwani_home_page_android_cdp.py","409","NO_MATCH","","","logger.warning(""âš ï¸ No mentors found in this view."")"
